investment,rd_intensity,leverage,interest_rate,sector,firm,year
10,2.5,0.57,3.2,5,138,2010
8,0.6,0.25,5.6,5,138,2011
20,5.6,0.1,6.9,5,138,2012
31,7.9,0.09,3.4,5,138,2013
15,0.1,0.4,4,5,138,2014
18,4.8,0.3,4.1,5,138,2015
15,3,0.71,6.5,5,138,2016
20,8.2,0.64,5.6,5,138,2017
23,2.4,0.18,5.5,5,138,2018
23,5.5,0.2,8,5,138,2019
14,3.2,0.63,7,5,138,2020
10,5.1,0.33,7.6,5,138,2021
21,5.3,0.64,2.8,5,138,2022
9,0,0.11,7.3,5,138,2023
16,7.8,0.14,3.7,5,138,2024
16,2.8,0.67,2.4,5,139,2000
21,6.2,0.62,7.6,5,139,2001
11,7.9,0.36,5,5,139,2002
20,1.5,0.52,4,5,139,2003
15,5.7,0.73,2.2,5,139,2004
22,3.1,0.45,7.9,5,139,2005
20,4.1,0.63,2.1,5,139,2006
13,1,0.52,3.4,5,139,2007
14,2.7,0.29,2.9,5,139,2008
16,5.8,0.59,4.1,5,139,2009
16,2.5,0.42,3.2,5,139,2010
8,9.7,0.73,5.6,5,139,2011
24,9.1,0.35,6.9,5,139,2012
24,7.2,0.54,3.4,5,139,2013
27,5.3,0.34,4,5,139,2014
18,6.8,0.02,4.1,5,139,2015
15,7.5,0.53,6.5,5,139,2016
14,4.8,0.37,5.6,5,139,2017
22,0,0.74,5.5,5,139,2018
23,3,0.48,8,5,139,2019
17,5.4,0.45,7,5,139,2020
10,0.7,0.42,7.6,5,139,2021
26,4.8,0.77,2.8,5,139,2022
20,6.2,0.7,7.3,5,139,2023
16,6.2,0.18,3.7,5,139,2024
22,7.9,0.48,2.4,4,140,2000
11,3,0.51,7.6,4,140,2001
19,4.6,0.12,5,4,140,2002
32,2.6,0.08,4,4,140,2003
10,2,0.69,2.2,4,140,2004
29,9.2,0.05,7.9,4,140,2005
38,6.7,0.27,2.1,4,140,2006
27,11,0.46,3.4,4,140,2007
15,5.8,0.68,2.9,4,140,2008
32,7.5,0.26,4.1,4,140,2009
10,2.6,0.66,3.2,4,140,2010
9,10.7,0.69,5.6,4,140,2011
30,9.6,0.01,6.9,4,140,2012
26,0.1,0.2,3.4,4,140,2013
7,0.9,0.76,4,4,140,2014
24,0.5,0.78,4.1,4,140,2015
14,5.6,0.53,6.5,4,140,2016
14,3.6,0.19,5.6,4,140,2017
32,3.4,0.1,5.5,4,140,2018
15,4.6,0.1,8,4,140,2019
22,2,0.64,7,4,140,2020
11,5.3,0.24,7.6,4,140,2021
16,1.9,0.48,2.8,4,140,2022
7,2.2,0.69,7.3,4,140,2023
24,6.2,0.11,3.7,4,140,2024
17,3.1,0.65,2.4,3,141,2000
15,5.4,0.36,7.6,3,141,2001
15,6.6,0.14,5,3,141,2002
37,5,0.57,4,3,141,2003
20,8,0.76,2.2,3,141,2004
35,4.9,0.05,7.9,3,141,2005
33,1.7,0.1,2.1,3,141,2006
14,3.2,0.16,3.4,3,141,2007
20,1.8,0.04,2.9,3,141,2008
18,3.8,0.72,4.1,3,141,2009
30,2.6,0.23,3.2,3,141,2010
9,0.3,0.14,5.6,3,141,2011
14,3.7,0.06,6.9,3,141,2012
36,8.2,0.23,3.4,3,141,2013
19,2.5,0.77,4,3,141,2014
19,8.9,0.19,4.1,3,141,2015
22,3.1,0.18,6.5,3,141,2016
18,2,0.06,5.6,3,141,2017
13,1.8,0.5,5.5,3,141,2018
31,6.6,0.47,8,3,141,2019
11,0.9,0.39,7,3,141,2020
13,5.5,0.5,7.6,3,141,2021
20,3.1,0.32,2.8,3,141,2022
30,6.2,0.21,7.3,3,141,2023
8,5.7,0.09,3.7,3,141,2024
22,7.9,0.3,2.4,2,142,2000
13,5.4,0.38,7.6,2,142,2001
13,3.4,0.38,5,2,142,2002
26,1.2,0.34,4,2,142,2003
26,5.8,0.13,2.2,2,142,2004
19,5.9,0.6,7.9,2,142,2005
13,2.9,0.63,2.1,2,142,2006
16,0,0.36,3.4,2,142,2007
15,4.9,0.67,2.9,2,142,2008
38,7.8,0.08,4.1,2,142,2009
16,5.7,0.09,3.2,2,142,2010
8,1.6,0.34,5.6,2,142,2011
19,0,0.24,6.9,2,142,2012
19,7.1,0.45,3.4,2,142,2013
48,9.4,0.37,4,2,142,2014
20,1.1,0.34,4.1,2,142,2015
26,3.9,0.5,6.5,2,142,2016
30,5.9,0.17,5.6,2,142,2017
28,11.5,0.5,5.5,2,142,2018
23,5.2,0.78,8,2,142,2019
35,11.8,0.46,7,2,142,2020
13,9.5,0.47,7.6,2,142,2021
23,4.7,0.12,2.8,2,142,2022
11,0,0.45,7.3,2,142,2023
12,5.9,0.68,3.7,2,142,2024
32,2.7,0.58,2.4,3,143,2000
12,3.7,0.71,7.6,3,143,2001
19,9,0.4,5,3,143,2002
43,4.9,0.49,4,3,143,2003
32,10.7,0.06,2.2,3,143,2004
14,2.5,0.02,7.9,3,143,2005
14,1.4,0.79,2.1,3,143,2006
20,10.5,0.24,3.4,3,143,2007
12,4.3,0.71,2.9,3,143,2008
19,2.5,0.71,4.1,3,143,2009
22,3.6,0.16,3.2,3,143,2010
9,0.9,0.69,5.6,3,143,2011
23,6.1,0.38,6.9,3,143,2012
31,3.9,0.62,3.4,3,143,2013
17,5.2,0.62,4,3,143,2014
19,2.4,0.33,4.1,3,143,2015
23,8.6,0.61,6.5,3,143,2016
14,3.5,0.01,5.6,3,143,2017
12,0,0.16,5.5,3,143,2018
21,7.5,0.62,8,3,143,2019
21,3.2,0.51,7,3,143,2020
12,2.1,0.51,7.6,3,143,2021
32,0.7,0.43,2.8,3,143,2022
24,4,0.03,7.3,3,143,2023
17,10.2,0.72,3.7,3,143,2024
27,4.7,0.36,2.4,3,144,2000
37,8,0.71,7.6,3,144,2001
11,9.8,0.58,5,3,144,2002
23,1.6,0.73,4,3,144,2003
18,3.8,0.51,2.2,3,144,2004
11,2.7,0.56,7.9,3,144,2005
21,5.8,0.49,2.1,3,144,2006
23,9.1,0.48,3.4,3,144,2007
16,0,0.13,2.9,3,144,2008
15,2.8,0.67,4.1,3,144,2009
21,5.5,0.46,3.2,3,144,2010
12,0,0.78,5.6,3,144,2011
19,3.4,0.25,6.9,3,144,2012
19,3.9,0.61,3.4,3,144,2013
33,0,0.13,4,3,144,2014
12,4.5,0.67,4.1,3,144,2015
19,5.6,0.5,6.5,3,144,2016
33,6.9,0.02,5.6,3,144,2017
10,3.2,0.64,5.5,3,144,2018
31,4.6,0.17,8,3,144,2019
18,4.5,0.24,7,3,144,2020
9,5.5,0.56,7.6,3,144,2021
16,1.2,0.69,2.8,3,144,2022
9,4.5,0.51,7.3,3,144,2023
14,7.3,0.64,3.7,3,144,2024
30,9.2,0.27,2.4,4,145,2000
12,2.1,0.23,7.6,4,145,2001
21,5.2,0.52,5,4,145,2002
56,11.3,0.11,4,4,145,2003
32,7.4,0.39,2.2,4,145,2004
15,0,0.58,7.9,4,145,2005
23,4.7,0.35,2.1,4,145,2006
28,8.1,0.4,3.4,4,145,2007
22,2.8,0.65,2.9,4,145,2008
17,4.8,0.15,4.1,4,145,2009
17,7,0.71,3.2,4,145,2010
11,7.7,0.36,5.6,4,145,2011
22,2.1,0.66,6.9,4,145,2012
30,2.1,0.34,3.4,4,145,2013
26,9.5,0.77,4,4,145,2014
20,4.1,0.1,4.1,4,145,2015
15,6.2,0.79,6.5,4,145,2016
15,0.7,0.22,5.6,4,145,2017
21,6.8,0.21,5.5,4,145,2018
28,5.6,0.75,8,4,145,2019
17,6.8,0.16,7,4,145,2020
9,8.8,0.44,7.6,4,145,2021
18,3.8,0.76,2.8,4,145,2022
12,7.4,0.79,7.3,4,145,2023
12,0,0.63,3.7,4,145,2024
14,1.3,0.39,2.4,4,146,2000
24,5.6,0.64,7.6,4,146,2001
19,5.1,0.62,5,4,146,2002
19,0,0.44,4,4,146,2003
20,6.4,0.45,2.2,4,146,2004
13,4.6,0.32,7.9,4,146,2005
35,5,0.09,2.1,4,146,2006
8,0.7,0.78,3.4,4,146,2007
38,9.5,0.32,2.9,4,146,2008
15,4.1,0.39,4.1,4,146,2009
30,0,0.5,3.2,4,146,2010
11,7,0.6,5.6,4,146,2011
26,6.5,0.73,6.9,4,146,2012
42,5.8,0.27,3.4,4,146,2013
44,0,0.08,4,4,146,2014
12,4.4,0.78,4.1,4,146,2015
20,1.8,0.52,6.5,4,146,2016
23,4.6,0.51,5.6,4,146,2017
28,6.9,0.67,5.5,4,146,2018
18,6.1,0.78,8,4,146,2019
32,11,0.19,7,4,146,2020
14,3.5,0.74,7.6,4,146,2021
23,3.8,0.58,2.8,4,146,2022
12,4.4,0.01,7.3,4,146,2023
25,4.8,0.4,3.7,4,146,2024
29,6.6,0.79,2.4,1,147,2000
28,9.5,0.64,7.6,1,147,2001
18,8.5,0.8,5,1,147,2002
34,7.9,0.34,4,1,147,2003
13,5.2,0.55,2.2,1,147,2004
26,4.7,0.29,7.9,1,147,2005
32,9.3,0.21,2.1,1,147,2006
15,5.2,0.58,3.4,1,147,2007
21,3.5,0.54,2.9,1,147,2008
10,5.5,0.66,4.1,1,147,2009
28,4,0.03,3.2,1,147,2010
21,7.2,0.09,5.6,1,147,2011
21,6.3,0.42,6.9,1,147,2012
28,1.9,0.42,3.4,1,147,2013
33,8.4,0.41,4,1,147,2014
10,4,0.78,4.1,1,147,2015
12,0,0.58,6.5,1,147,2016
13,3.1,0.24,5.6,1,147,2017
35,9.9,0.59,5.5,1,147,2018
34,5.9,0.04,8,1,147,2019
20,5.6,0.21,7,1,147,2020
12,3.6,0.1,7.6,1,147,2021
45,10.9,0.07,2.8,1,147,2022
17,0,0.35,7.3,1,147,2023
21,3.9,0,3.7,1,147,2024
21,2.7,0.64,2.4,1,148,2000
17,3.5,0.01,7.6,1,148,2001
17,6.7,0.38,5,1,148,2002
30,6.6,0.32,4,1,148,2003
16,2.8,0.34,2.2,1,148,2004
18,1.7,0.31,7.9,1,148,2005
34,6,0.27,2.1,1,148,2006
15,0.5,0.73,3.4,1,148,2007
10,1.5,0.16,2.9,1,148,2008
34,6.4,0.27,4.1,1,148,2009
16,7,0.48,3.2,1,148,2010
10,1.6,0.47,5.6,1,148,2011
12,3.9,0.77,6.9,1,148,2012
29,4,0.47,3.4,1,148,2013
11,1.8,0.68,4,1,148,2014
28,4.4,0.37,4.1,1,148,2015
14,4.4,0.73,6.5,1,148,2016
24,4.9,0.18,5.6,1,148,2017
28,5.8,0.57,5.5,1,148,2018
26,9.5,0.08,8,1,148,2019
12,0,0.08,7,1,148,2020
10,7.2,0.72,7.6,1,148,2021
34,4.9,0.25,2.8,1,148,2022
19,8.6,0.77,7.3,1,148,2023
14,0,0.56,3.7,1,148,2024
19,2.9,0.42,2.4,5,149,2000
12,0,0.42,7.6,5,149,2001
19,7.1,0.5,5,5,149,2002
36,5.8,0.31,4,5,149,2003
22,2.3,0.27,2.2,5,149,2004
14,0,0.26,7.9,5,149,2005
38,3.1,0.28,2.1,5,149,2006
21,7.3,0.45,3.4,5,149,2007
30,9.4,0.19,2.9,5,149,2008
17,6.3,0.43,4.1,5,149,2009
19,5.4,0.38,3.2,5,149,2010
13,7.3,0.64,5.6,5,149,2011
21,5.7,0.38,6.9,5,149,2012
31,10.3,0.5,3.4,5,149,2013
27,1.6,0.05,4,5,149,2014
26,9.1,0.46,4.1,5,149,2015
15,6.4,0.07,6.5,5,149,2016
15,6.7,0.37,5.6,5,149,2017
23,2.2,0.15,5.5,5,149,2018
47,6.4,0.22,8,5,149,2019
26,7.8,0.43,7,5,149,2020
8,4.9,0.77,7.6,5,149,2021
44,10.8,0.32,2.8,5,149,2022
17,3.7,0.32,7.3,5,149,2023
12,0.6,0.69,3.7,5,149,2024
17,2.7,0.21,2.4,1,150,2000
18,1.9,0.64,7.6,1,150,2001
16,7.7,0,5,1,150,2002
20,6.9,0.44,4,1,150,2003
16,9.7,0.47,2.2,1,150,2004
13,8.1,0.78,7.9,1,150,2005
46,5.5,0.02,2.1,1,150,2006
15,6.3,0.46,3.4,1,150,2007
19,3.5,0.03,2.9,1,150,2008
25,7.1,0.35,4.1,1,150,2009
22,4.2,0.29,3.2,1,150,2010
10,6,0.11,5.6,1,150,2011
31,9.5,0.48,6.9,1,150,2012
21,8.6,0.6,3.4,1,150,2013
43,4.6,0.62,4,1,150,2014
30,5.7,0.43,4.1,1,150,2015
13,5.4,0.2,6.5,1,150,2016
31,9.3,0.22,5.6,1,150,2017
22,6.9,0.06,5.5,1,150,2018
16,9.7,0.58,8,1,150,2019
10,0.7,0.07,7,1,150,2020
11,3.4,0.74,7.6,1,150,2021
29,4.6,0.2,2.8,1,150,2022
26,13.4,0.75,7.3,1,150,2023
17,4.9,0.37,3.7,1,150,2024
24,5.2,0.53,2.4,2,151,2000
16,4,0.59,7.6,2,151,2001
9,3.9,0.16,5,2,151,2002
17,0,0.52,4,2,151,2003
19,5.7,0.32,2.2,2,151,2004
15,1.7,0.63,7.9,2,151,2005
23,7.7,0.2,2.1,2,151,2006
27,6.9,0.09,3.4,2,151,2007
14,8.4,0.1,2.9,2,151,2008
12,0.4,0.75,4.1,2,151,2009
17,5.5,0.64,3.2,2,151,2010
12,4,0.79,5.6,2,151,2011
22,4.8,0.55,6.9,2,151,2012
22,2.8,0.21,3.4,2,151,2013
21,1.8,0.15,4,2,151,2014
10,2.5,0.68,4.1,2,151,2015
15,2.5,0.76,6.5,2,151,2016
19,6.3,0.48,5.6,2,151,2017
15,0,0.45,5.5,2,151,2018
27,8.6,0.62,8,2,151,2019
20,2.2,0.35,7,2,151,2020
7,0,0.55,7.6,2,151,2021
64,10.7,0.15,2.8,2,151,2022
12,6.6,0.52,7.3,2,151,2023
10,4.5,0.71,3.7,2,151,2024
12,5.5,0.78,2.4,2,152,2000
26,5.9,0.31,7.6,2,152,2001
20,1.8,0.08,5,2,152,2002
47,2.4,0.09,4,2,152,2003
27,6.2,0.29,2.2,2,152,2004
15,7.8,0.18,7.9,2,152,2005
30,0,0.69,2.1,2,152,2006
17,5.7,0.63,3.4,2,152,2007
15,3.3,0.02,2.9,2,152,2008
12,2.5,0.34,4.1,2,152,2009
34,5.8,0.32,3.2,2,152,2010
6,2.3,0.72,5.6,2,152,2011
20,1.9,0.38,6.9,2,152,2012
36,4.5,0.29,3.4,2,152,2013
17,0,0.4,4,2,152,2014
20,5.2,0.33,4.1,2,152,2015
16,5.6,0.47,6.5,2,152,2016
36,3.4,0.43,5.6,2,152,2017
13,4.7,0.13,5.5,2,152,2018
20,5.2,0.68,8,2,152,2019
17,7.4,0.69,7,2,152,2020
9,0.2,0,7.6,2,152,2021
13,3.8,0.72,2.8,2,152,2022
22,5.7,0.54,7.3,2,152,2023
19,10.8,0.43,3.7,2,152,2024
34,9.9,0.31,2.4,5,153,2000
48,10.2,0.06,7.6,5,153,2001
9,1.1,0.14,5,5,153,2002
24,5.6,0.46,4,5,153,2003
26,5.1,0.2,2.2,5,153,2004
11,3.5,0.11,7.9,5,153,2005
26,6.7,0.76,2.1,5,153,2006
21,3.4,0.12,3.4,5,153,2007
14,4.7,0.77,2.9,5,153,2008
20,4.4,0.56,4.1,5,153,2009
33,4.6,0.73,3.2,5,153,2010
18,8.7,0.12,5.6,5,153,2011
19,3.9,0.32,6.9,5,153,2012
15,4.2,0.59,3.4,5,153,2013
35,3.9,0.21,4,5,153,2014
20,2.9,0.52,4.1,5,153,2015
28,4.2,0.37,6.5,5,153,2016
29,6,0.33,5.6,5,153,2017
24,7.1,0.22,5.5,5,153,2018
27,0.7,0.15,8,5,153,2019
14,2.7,0.63,7,5,153,2020
17,6.7,0.02,7.6,5,153,2021
13,5,0.7,2.8,5,153,2022
15,9.5,0.35,7.3,5,153,2023
11,8.7,0.57,3.7,5,153,2024
31,2.3,0.1,2.4,1,154,2000
25,8,0.47,7.6,1,154,2001
11,2.2,0.17,5,1,154,2002
29,2,0.1,4,1,154,2003
27,8.7,0.61,2.2,1,154,2004
24,6.2,0.06,7.9,1,154,2005
25,6.9,0.08,2.1,1,154,2006
15,6.1,0.54,3.4,1,154,2007
38,8.5,0.04,2.9,1,154,2008
9,0.4,0.45,4.1,1,154,2009
25,3,0.03,3.2,1,154,2010
18,4.1,0.06,5.6,1,154,2011
16,1.5,0.3,6.9,1,154,2012
28,8.9,0.2,3.4,1,154,2013
22,0.3,0.41,4,1,154,2014
27,4.3,0.58,4.1,1,154,2015
20,5.8,0.07,6.5,1,154,2016
14,4.4,0.68,5.6,1,154,2017
19,6.5,0.72,5.5,1,154,2018
27,9.3,0.19,8,1,154,2019
17,6.8,0.67,7,1,154,2020
13,1.3,0.13,7.6,1,154,2021
30,6.6,0.66,2.8,1,154,2022
20,9.9,0.64,7.3,1,154,2023
10,2.3,0.68,3.7,1,154,2024
26,5.7,0.74,2.4,1,155,2000
26,7.9,0.43,7.6,1,155,2001
12,3.9,0.22,5,1,155,2002
29,0,0.32,4,1,155,2003
20,3,0.02,2.2,1,155,2004
12,5.6,0.59,7.9,1,155,2005
19,2.9,0.36,2.1,1,155,2006
22,6.1,0.02,3.4,1,155,2007
24,5.7,0.17,2.9,1,155,2008
17,6.1,0.52,4.1,1,155,2009
26,3.5,0.23,3.2,1,155,2010
8,2.6,0.32,5.6,1,155,2011
16,0.5,0.22,6.9,1,155,2012
17,3.2,0.01,3.4,1,155,2013
17,7.8,0.29,4,1,155,2014
30,3.8,0.14,4.1,1,155,2015
20,5.6,0.14,6.5,1,155,2016
21,1.8,0.37,5.6,1,155,2017
25,7.4,0.34,5.5,1,155,2018
23,3.9,0.22,8,1,155,2019
19,11.6,0.62,7,1,155,2020
4,3.3,0.7,7.6,1,155,2021
16,4.5,0.75,2.8,1,155,2022
10,0,0.29,7.3,1,155,2023
15,4.4,0.75,3.7,1,155,2024
14,10.1,0.51,2.4,3,156,2000
27,7.6,0.19,7.6,3,156,2001
11,1.8,0.61,5,3,156,2002
17,6.2,0.44,4,3,156,2003
31,9.7,0.57,2.2,3,156,2004
32,6.5,0.39,7.9,3,156,2005
33,8.9,0.08,2.1,3,156,2006
17,5.1,0.33,3.4,3,156,2007
35,3.9,0.25,2.9,3,156,2008
21,5.3,0.63,4.1,3,156,2009
16,3.6,0.38,3.2,3,156,2010
10,4.9,0.14,5.6,3,156,2011
11,3.6,0.32,6.9,3,156,2012
13,1.6,0.64,3.4,3,156,2013
28,0,0.68,4,3,156,2014
26,2.9,0.01,4.1,3,156,2015
24,6.4,0.07,6.5,3,156,2016
15,2.3,0.41,5.6,3,156,2017
20,6.9,0.07,5.5,3,156,2018
17,4.1,0.63,8,3,156,2019
17,6.5,0.2,7,3,156,2020
10,3.2,0.33,7.6,3,156,2021
19,10,0.15,2.8,3,156,2022
17,6.1,0.03,7.3,3,156,2023
12,2.7,0.11,3.7,3,156,2024
26,1.5,0.06,2.4,3,157,2000
7,0,0.3,7.6,3,157,2001
16,5.2,0.5,5,3,157,2002
25,0.2,0.5,4,3,157,2003
17,2.8,0.28,2.2,3,157,2004
31,7.1,0.01,7.9,3,157,2005
47,9.2,0.11,2.1,3,157,2006
21,5.5,0.38,3.4,3,157,2007
33,6.2,0.6,2.9,3,157,2008
13,4.4,0.79,4.1,3,157,2009
37,6,0.16,3.2,3,157,2010
16,6.3,0.41,5.6,3,157,2011
34,10.2,0.49,6.9,3,157,2012
32,11,0.55,3.4,3,157,2013
12,3.4,0.47,4,3,157,2014
21,4.3,0.27,4.1,3,157,2015
14,4.5,0.23,6.5,3,157,2016
19,6.6,0.31,5.6,3,157,2017
10,2.6,0.66,5.5,3,157,2018
32,1.4,0.13,8,3,157,2019
44,8.6,0.03,7,3,157,2020
12,1.4,0.49,7.6,3,157,2021
21,2.8,0.43,2.8,3,157,2022
8,2.4,0.75,7.3,3,157,2023
15,0.5,0.79,3.7,3,157,2024
24,6.1,0.68,2.4,4,158,2000
29,2.3,0.69,7.6,4,158,2001
28,7.6,0.15,5,4,158,2002
22,0.2,0.66,4,4,158,2003
20,8.6,0.43,2.2,4,158,2004
16,6.1,0.78,7.9,4,158,2005
16,4.3,0.3,2.1,4,158,2006
23,5.3,0.07,3.4,4,158,2007
17,3.3,0.35,2.9,4,158,2008
9,8.8,0.66,4.1,4,158,2009
14,4.4,0.3,3.2,4,158,2010
11,8.1,0.44,5.6,4,158,2011
31,5.8,0.02,6.9,4,158,2012
14,2.4,0.79,3.4,4,158,2013
21,5.6,0.33,4,4,158,2014
27,5.9,0.68,4.1,4,158,2015
25,5.8,0.46,6.5,4,158,2016
21,3,0.2,5.6,4,158,2017
17,10.5,0.5,5.5,4,158,2018
23,5.5,0.45,8,4,158,2019
19,7.3,0.07,7,4,158,2020
26,6.4,0.39,7.6,4,158,2021
23,9.2,0.74,2.8,4,158,2022
28,8.9,0.01,7.3,4,158,2023
17,4.1,0.49,3.7,4,158,2024
22,2.5,0.31,2.4,1,159,2000
14,0,0.37,7.6,1,159,2001
15,6.9,0.56,5,1,159,2002
35,5.4,0.46,4,1,159,2003
16,0.1,0.16,2.2,1,159,2004
9,5.3,0.62,7.9,1,159,2005
36,4,0.05,2.1,1,159,2006
34,7.4,0.06,3.4,1,159,2007
25,3.9,0.44,2.9,1,159,2008
10,3.4,0.76,4.1,1,159,2009
22,1,0.45,3.2,1,159,2010
8,2,0.46,5.6,1,159,2011
11,0,0.53,6.9,1,159,2012
19,0.1,0.46,3.4,1,159,2013
30,1.8,0.49,4,1,159,2014
41,5.3,0.27,4.1,1,159,2015
16,2.1,0.28,6.5,1,159,2016
21,3.2,0.54,5.6,1,159,2017
21,11.4,0.54,5.5,1,159,2018
31,7.9,0.08,8,1,159,2019
14,3.3,0,7,1,159,2020
12,7,0.44,7.6,1,159,2021
24,8.2,0.59,2.8,1,159,2022
22,4.9,0.08,7.3,1,159,2023
13,0.7,0.6,3.7,1,159,2024
22,1.2,0.64,2.4,1,160,2000
8,3.9,0.63,7.6,1,160,2001
21,8.1,0.1,5,1,160,2002
26,3.6,0.62,4,1,160,2003
21,8.2,0.4,2.2,1,160,2004
24,3.2,0.53,7.9,1,160,2005
31,9.5,0.16,2.1,1,160,2006
23,4.3,0.04,3.4,1,160,2007
11,0,0.51,2.9,1,160,2008
14,0,0.1,4.1,1,160,2009
20,4.1,0.08,3.2,1,160,2010
15,8.1,0.16,5.6,1,160,2011
29,4.6,0.06,6.9,1,160,2012
29,6.5,0.13,3.4,1,160,2013
29,3.9,0.75,4,1,160,2014
24,5.9,0.56,4.1,1,160,2015
15,5.8,0.74,6.5,1,160,2016
39,6.2,0.44,5.6,1,160,2017
13,3.2,0.65,5.5,1,160,2018
34,3.4,0.22,8,1,160,2019
18,7,0,7,1,160,2020
13,0.5,0.08,7.6,1,160,2021
50,9.9,0.08,2.8,1,160,2022
16,5,0.01,7.3,1,160,2023
19,3.4,0.41,3.7,1,160,2024
24,3.7,0.06,2.4,1,161,2000
10,2.1,0.73,7.6,1,161,2001
11,9,0.79,5,1,161,2002
48,6.9,0.1,4,1,161,2003
20,8.3,0.5,2.2,1,161,2004
28,9.1,0.2,7.9,1,161,2005
25,0.2,0.56,2.1,1,161,2006
29,9.1,0.1,3.4,1,161,2007
21,1.8,0.24,2.9,1,161,2008
14,8.8,0.64,4.1,1,161,2009
26,8.1,0.53,3.2,1,161,2010
9,1.6,0.34,5.6,1,161,2011
12,5.6,0.58,6.9,1,161,2012
10,1.2,0.61,3.4,1,161,2013
38,7.3,0.79,4,1,161,2014
22,7.4,0.56,4.1,1,161,2015
12,0,0.63,6.5,1,161,2016
19,1.5,0.56,5.6,1,161,2017
18,4.4,0.11,5.5,1,161,2018
16,0.5,0.36,8,1,161,2019
36,5.7,0.12,7,1,161,2020
10,0,0.39,7.6,1,161,2021
38,9.3,0.34,2.8,1,161,2022
20,6.1,0.18,7.3,1,161,2023
23,7.9,0.41,3.7,1,161,2024
18,6,0.56,2.4,3,162,2000
13,8.1,0.73,7.6,3,162,2001
17,4.7,0.28,5,3,162,2002
47,7.9,0.47,4,3,162,2003
14,2.6,0.44,2.2,3,162,2004
15,1.2,0.42,7.9,3,162,2005
23,6.1,0.53,2.1,3,162,2006
22,4.9,0.07,3.4,3,162,2007
29,1.2,0,2.9,3,162,2008
12,2.5,0.45,4.1,3,162,2009
16,4.7,0.09,3.2,3,162,2010
18,5.3,0.2,5.6,3,162,2011
18,8.4,0.6,6.9,3,162,2012
22,4.1,0.34,3.4,3,162,2013
38,5,0.18,4,3,162,2014
15,6.9,0.29,4.1,3,162,2015
18,6.7,0.04,6.5,3,162,2016
43,4.9,0.12,5.6,3,162,2017
16,4.4,0.41,5.5,3,162,2018
34,2.2,0.29,8,3,162,2019
16,3.7,0.33,7,3,162,2020
22,9.3,0.14,7.6,3,162,2021
24,2,0.02,2.8,3,162,2022
20,11.5,0.59,7.3,3,162,2023
10,6.1,0.51,3.7,3,162,2024
20,5.4,0.68,2.4,1,163,2000
11,1.1,0.4,7.6,1,163,2001
10,8.1,0.63,5,1,163,2002
35,1.5,0.28,4,1,163,2003
7,0.2,0.72,2.2,1,163,2004
37,9.1,0.46,7.9,1,163,2005
20,3,0.56,2.1,1,163,2006
25,2,0.02,3.4,1,163,2007
13,5.6,0.66,2.9,1,163,2008
17,0,0.27,4.1,1,163,2009
24,4.6,0.36,3.2,1,163,2010
6,6.5,0.79,5.6,1,163,2011
18,1.5,0.36,6.9,1,163,2012
24,3.8,0.1,3.4,1,163,2013
30,6.9,0.11,4,1,163,2014
15,1.8,0.67,4.1,1,163,2015
12,7.3,0.69,6.5,1,163,2016
22,6.3,0.25,5.6,1,163,2017
17,0.1,0.33,5.5,1,163,2018
24,6.5,0.69,8,1,163,2019
20,3.2,0.67,7,1,163,2020
12,4.6,0.78,7.6,1,163,2021
35,7.8,0.14,2.8,1,163,2022
11,8.9,0.68,7.3,1,163,2023
13,6.1,0.34,3.7,1,163,2024
18,4.4,0.37,2.4,5,164,2000
12,5.9,0.11,7.6,5,164,2001
9,5,0.48,5,5,164,2002
47,7.2,0.2,4,5,164,2003
10,0.9,0.63,2.2,5,164,2004
27,8.4,0.36,7.9,5,164,2005
20,2.1,0.6,2.1,5,164,2006
19,9.7,0.08,3.4,5,164,2007
42,6,0.34,2.9,5,164,2008
47,7.1,0.68,4.1,5,164,2009
19,3.3,0.37,3.2,5,164,2010
13,8.1,0.66,5.6,5,164,2011
23,7.5,0.39,6.9,5,164,2012
27,3.9,0.57,3.4,5,164,2013
31,5.3,0.13,4,5,164,2014
21,8.2,0.51,4.1,5,164,2015
14,5,0.56,6.5,5,164,2016
13,2.4,0.61,5.6,5,164,2017
15,6.4,0.18,5.5,5,164,2018
29,5.4,0.7,8,5,164,2019
19,7.9,0.72,7,5,164,2020
7,7.7,0.48,7.6,5,164,2021
20,4,0.7,2.8,5,164,2022
18,5.6,0.48,7.3,5,164,2023
15,7.2,0.17,3.7,5,164,2024
30,10.4,0.46,2.4,2,165,2000
29,4.2,0.11,7.6,2,165,2001
21,8.9,0.28,5,2,165,2002
30,2.7,0.61,4,2,165,2003
25,1.1,0.05,2.2,2,165,2004
22,5.9,0.22,7.9,2,165,2005
29,2.9,0.73,2.1,2,165,2006
13,0,0.35,3.4,2,165,2007
34,7.1,0.42,2.9,2,165,2008
25,5.6,0.1,4.1,2,165,2009
16,5.4,0.46,3.2,2,165,2010
10,4.6,0.26,5.6,2,165,2011
26,8.9,0.72,6.9,2,165,2012
29,3.4,0.05,3.4,2,165,2013
33,6.2,0.41,4,2,165,2014
19,4.1,0.2,4.1,2,165,2015
19,3.2,0.18,6.5,2,165,2016
30,11.5,0.78,5.6,2,165,2017
17,3.6,0.15,5.5,2,165,2018
26,11.5,0.67,8,2,165,2019
16,5.4,0.57,7,2,165,2020
7,5.9,0.41,7.6,2,165,2021
